model_type_z3	variable	value_z3	z_score_z3	algorithm_z3	feature_z3	z_z3	seed_z3	model_type_z14	value_z14	z_score_z14	algorithm_z14	feature_z14	z_z14	seed_z14
real	Melanocytes_FANTOM_3	-4.8966400000000005	-0.882817	vae	0	3	908341	real	-4.07488	-1.35027	vae	10	14	486191
real	Melanocytes_FANTOM_3	-7.7001	0.194794	vae	1	3	908341	real	-4.07488	-1.35027	vae	10	14	486191
real	Melanocytes_FANTOM_3	1.4408299999999998	1.2188700000000001	vae	2	3	908341	real	-4.07488	-1.35027	vae	10	14	486191
real	GMP_BLUEPRINT_3	-1.7834	-0.877561	vae	0	3	908341	real	-0.0196729	1.91687	vae	10	14	486191
real	GMP_BLUEPRINT_3	-2.2358599999999997	-0.265604	vae	1	3	908341	real	-0.0196729	1.91687	vae	10	14	486191
real	GMP_BLUEPRINT_3	-0.22515500000000002	0.046689	vae	2	3	908341	real	-0.0196729	1.91687	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_3	-1.4401899999999999	-0.856368	vae	0	3	908341	real	-0.8454969999999999	0.5037659999999999	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_3	-0.513502	-0.838016	vae	2	3	908341	real	-0.8454969999999999	0.5037659999999999	vae	10	14	486191
real	naive-B-cells_NOVERSHTERN_3	-0.762558	2.07388	vae	1	3	908341	real	-0.8454969999999999	0.5037659999999999	vae	10	14	486191
real	Plasma-cells_IRIS_3	-0.613646	-0.8487459999999999	vae	0	3	908341	real	-0.0695939	1.35759	vae	10	14	486191
real	Plasma-cells_IRIS_3	-0.9811549999999999	-0.0633484	vae	1	3	908341	real	-0.0695939	1.35759	vae	10	14	486191
real	Plasma-cells_IRIS_3	-0.08207189999999999	0.241294	vae	2	3	908341	real	-0.0695939	1.35759	vae	10	14	486191
real	CD8+-T-cells_HPCA_2	-0.3906	-0.848405	vae	2	3	908341	real	0.00330594	0.964989	vae	10	14	486191
real	CD8+-T-cells_HPCA_2	-0.599174	-0.17214200000000002	vae	0	3	908341	real	0.00330594	0.964989	vae	10	14	486191
real	CD8+-T-cells_HPCA_2	-0.7742829999999999	0.45653299999999997	vae	1	3	908341	real	0.00330594	0.964989	vae	10	14	486191
real	CD4+-Tcm_HPCA_3	-0.7396560000000001	-0.841757	vae	0	3	908341	real	-0.163136	1.46272	vae	10	14	486191
real	CD4+-Tcm_HPCA_3	-0.580337	-0.442441	vae	2	3	908341	real	-0.163136	1.46272	vae	10	14	486191
real	CD4+-Tcm_HPCA_3	-0.49490200000000006	2.21113	vae	1	3	908341	real	-0.163136	1.46272	vae	10	14	486191
real	MEP_HPCA_3	-0.375342	-0.838305	vae	0	3	908341	real	-0.0532611	0.9558540000000001	vae	10	14	486191
real	MEP_HPCA_3	-0.194708	-0.549782	vae	2	3	908341	real	-0.0532611	0.9558540000000001	vae	10	14	486191
real	MEP_HPCA_3	-0.10550999999999999	0.777997	vae	1	3	908341	real	-0.0532611	0.9558540000000001	vae	10	14	486191
real	Melanocytes_FANTOM_1	-0.0613164	-0.8364209999999999	vae	2	3	908341	real	-0.162545	0.163076	vae	10	14	486191
real	Melanocytes_FANTOM_1	-0.179898	0.07767760000000001	vae	0	3	908341	real	-0.162545	0.163076	vae	10	14	486191
real	Melanocytes_FANTOM_1	0.010529700000000001	1.58095	vae	1	3	908341	real	-0.162545	0.163076	vae	10	14	486191
real	CD8+-Tcm_HPCA_3	-2.91282	-0.834828	vae	1	3	908341	real	-1.25369	-1.5461200000000002	vae	10	14	486191
real	CD8+-Tcm_HPCA_3	-0.68202	0.15709700000000001	vae	2	3	908341	real	-1.25369	-1.5461200000000002	vae	10	14	486191
real	CD8+-Tcm_HPCA_3	-0.42312799999999995	0.864325	vae	0	3	908341	real	-1.25369	-1.5461200000000002	vae	10	14	486191
real	HSC_NOVERSHTERN_2	-0.39010900000000004	-0.827465	vae	0	3	908341	real	-0.2855	-1.24163	vae	10	14	486191
real	HSC_NOVERSHTERN_2	-0.294692	0.0120616	vae	1	3	908341	real	-0.2855	-1.24163	vae	10	14	486191
real	HSC_NOVERSHTERN_2	0.304719	1.8337400000000001	vae	2	3	908341	real	-0.2855	-1.24163	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_3	-0.706569	-0.8239479999999999	vae	0	3	908341	real	0.158977	1.54077	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_3	-0.11966500000000001	-0.297282	vae	2	3	908341	real	0.158977	1.54077	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_3	-0.245157	0.994394	vae	1	3	908341	real	0.158977	1.54077	vae	10	14	486191
real	pDC_NOVERSHTERN_2	-0.346984	-0.810188	vae	1	3	908341	real	-0.15930999999999998	-0.327579	vae	10	14	486191
real	pDC_NOVERSHTERN_2	0.00698587	-0.029527800000000003	vae	2	3	908341	real	-0.15930999999999998	-0.327579	vae	10	14	486191
real	pDC_NOVERSHTERN_2	0.08333070000000001	1.6777099999999998	vae	0	3	908341	real	-0.15930999999999998	-0.327579	vae	10	14	486191
real	HSC_NOVERSHTERN_1	-0.348968	-0.798639	vae	0	3	908341	real	-0.238252	-0.8217690000000001	vae	10	14	486191
real	HSC_NOVERSHTERN_1	-0.19174000000000002	0.421378	vae	1	3	908341	real	-0.238252	-0.8217690000000001	vae	10	14	486191
real	HSC_NOVERSHTERN_1	0.22843400000000003	1.58569	vae	2	3	908341	real	-0.238252	-0.8217690000000001	vae	10	14	486191
real	CMP_HPCA_2	-1.88127	-0.7981	vae	0	3	908341	real	-0.308211	3.4310099999999997	vae	10	14	486191
real	CMP_HPCA_2	-1.27291	-0.473612	vae	2	3	908341	real	-0.308211	3.4310099999999997	vae	10	14	486191
real	CMP_HPCA_2	-1.55321	2.07697	vae	1	3	908341	real	-0.308211	3.4310099999999997	vae	10	14	486191
real	CD8+-Tcm_HPCA_1	-0.967505	-0.79792	vae	0	3	908341	real	-0.28016199999999997	-0.862692	vae	10	14	486191
real	CD8+-Tcm_HPCA_1	-0.363394	-0.30509899999999995	vae	2	3	908341	real	-0.28016199999999997	-0.862692	vae	10	14	486191
real	CD8+-Tcm_HPCA_1	-0.636729	0.43603400000000003	vae	1	3	908341	real	-0.28016199999999997	-0.862692	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_1	-0.978459	-0.79182	vae	2	3	908341	real	0.675964	5.06612	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_1	-1.07256	-0.134441	vae	0	3	908341	real	0.675964	5.06612	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_1	-2.31696	0.43216099999999996	vae	1	3	908341	real	0.675964	5.06612	vae	10	14	486191
real	Adipocytes_FANTOM_1	-0.030131900000000003	-0.787555	vae	2	3	908341	real	-0.435985	-3.6525199999999995	vae	10	14	486191
real	Adipocytes_FANTOM_1	-0.43605200000000005	-0.570697	vae	1	3	908341	real	-0.435985	-3.6525199999999995	vae	10	14	486191
real	Adipocytes_FANTOM_1	0.437572	3.72854	vae	0	3	908341	real	-0.435985	-3.6525199999999995	vae	10	14	486191
real	Eosinophils_FANTOM_1	-2.32518	-0.776303	vae	1	3	908341	real	-1.0319200000000002	-0.8838600000000001	vae	10	14	486191
real	Eosinophils_FANTOM_1	-0.058264300000000005	0.694112	vae	2	3	908341	real	-1.0319200000000002	-0.8838600000000001	vae	10	14	486191
real	Eosinophils_FANTOM_1	0.46295	3.2987800000000003	vae	0	3	908341	real	-1.0319200000000002	-0.8838600000000001	vae	10	14	486191
real	CD4+-naive-T-cells_HPCA_3	-0.35083000000000003	-0.7756609999999999	vae	2	3	908341	real	-0.160829	0.9313549999999999	vae	10	14	486191
real	CD4+-naive-T-cells_HPCA_3	-1.04014	-0.178154	vae	1	3	908341	real	-0.160829	0.9313549999999999	vae	10	14	486191
real	CD4+-naive-T-cells_HPCA_3	-0.154108	0.530506	vae	0	3	908341	real	-0.160829	0.9313549999999999	vae	10	14	486191
real	Pericytes_FANTOM_2	-0.22502199999999997	-0.7745380000000001	vae	0	3	908341	real	-0.096189	0.651055	vae	10	14	486191
real	Pericytes_FANTOM_2	0.228027	0.586242	vae	2	3	908341	real	-0.096189	0.651055	vae	10	14	486191
real	Pericytes_FANTOM_2	-0.0204467	1.55056	vae	1	3	908341	real	-0.096189	0.651055	vae	10	14	486191
real	B-cells_NOVERSHTERN_3	-2.65213	-0.768202	vae	1	3	908341	real	-0.78668	0.153955	vae	10	14	486191
real	B-cells_NOVERSHTERN_3	0.44293699999999997	1.02413	vae	2	3	908341	real	-0.78668	0.153955	vae	10	14	486191
real	B-cells_NOVERSHTERN_3	0.161063	2.21635	vae	0	3	908341	real	-0.78668	0.153955	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_2	-0.79592	-0.767303	vae	1	3	908341	real	-0.324964	-1.32813	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_2	0.0243209	0.0393465	vae	2	3	908341	real	-0.324964	-1.32813	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_2	0.24036300000000002	1.56803	vae	0	3	908341	real	-0.324964	-1.32813	vae	10	14	486191
real	MPP_BLUEPRINT_1	-1.16868	-0.757958	vae	0	3	908341	real	-0.077609	2.3953900000000004	vae	10	14	486191
real	MPP_BLUEPRINT_1	-0.057938199999999995	-0.21952800000000003	vae	2	3	908341	real	-0.077609	2.3953900000000004	vae	10	14	486191
real	MPP_BLUEPRINT_1	-0.785352	3.4886	vae	1	3	908341	real	-0.077609	2.3953900000000004	vae	10	14	486191
real	GMP_BLUEPRINT_1	-1.90188	-0.754463	vae	0	3	908341	real	-0.034123900000000006	2.7173599999999998	vae	10	14	486191
real	GMP_BLUEPRINT_1	-0.1011	-0.0452126	vae	2	3	908341	real	-0.034123900000000006	2.7173599999999998	vae	10	14	486191
real	GMP_BLUEPRINT_1	-2.3104	0.405785	vae	1	3	908341	real	-0.034123900000000006	2.7173599999999998	vae	10	14	486191
real	NK-cells_IRIS_3	-0.379187	-0.7486520000000001	vae	1	3	908341	real	-0.133195	-1.0348899999999999	vae	10	14	486191
real	NK-cells_IRIS_3	0.12122000000000001	0.785691	vae	2	3	908341	real	-0.133195	-1.0348899999999999	vae	10	14	486191
real	NK-cells_IRIS_3	0.228475	3.168	vae	0	3	908341	real	-0.133195	-1.0348899999999999	vae	10	14	486191
real	mv-Endothelial-cells_FANTOM_1	-5.12938	-0.743849	vae	1	3	908341	real	-2.69699	-1.9406700000000001	vae	10	14	486191
real	mv-Endothelial-cells_FANTOM_1	-2.19945	-0.403511	vae	0	3	908341	real	-2.69699	-1.9406700000000001	vae	10	14	486191
real	mv-Endothelial-cells_FANTOM_1	3.08472	3.01861	vae	2	3	908341	real	-2.69699	-1.9406700000000001	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_2	0.0380533	-0.742034	vae	2	3	908341	real	0.0127037	1.23879	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_2	0.00460783	0.9972489999999999	vae	1	3	908341	real	0.0127037	1.23879	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_2	-0.108249	1.10709	vae	0	3	908341	real	0.0127037	1.23879	vae	10	14	486191
real	CD4+-T-cells_FANTOM_1	-0.6211840000000001	-0.741002	vae	0	3	908341	real	-0.236846	0.458108	vae	10	14	486191
real	CD4+-T-cells_FANTOM_1	0.43402299999999994	1.2188	vae	2	3	908341	real	-0.236846	0.458108	vae	10	14	486191
real	CD4+-T-cells_FANTOM_1	0.49348800000000004	4.01463	vae	1	3	908341	real	-0.236846	0.458108	vae	10	14	486191
real	Melanocytes_FANTOM_2	-3.884	-0.7225630000000001	vae	0	3	908341	real	-3.26003	-0.976474	vae	10	14	486191
real	Melanocytes_FANTOM_2	-5.91179	0.249427	vae	1	3	908341	real	-3.26003	-0.976474	vae	10	14	486191
real	Melanocytes_FANTOM_2	-0.00701913	0.5105609999999999	vae	2	3	908341	real	-3.26003	-0.976474	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_3	-0.483279	-0.72154	vae	0	3	908341	real	-0.873966	-1.8981	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_3	-1.39391	-0.6485890000000001	vae	1	3	908341	real	-0.873966	-1.8981	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_3	0.901383	1.82759	vae	2	3	908341	real	-0.873966	-1.8981	vae	10	14	486191
real	Preadipocytes_FANTOM_3	-1.54807	-0.72036	vae	1	3	908341	real	-0.429912	0.0446482	vae	10	14	486191
real	Preadipocytes_FANTOM_3	-0.372189	0.404206	vae	0	3	908341	real	-0.429912	0.0446482	vae	10	14	486191
real	Preadipocytes_FANTOM_3	0.162544	0.46619799999999995	vae	2	3	908341	real	-0.429912	0.0446482	vae	10	14	486191
real	Erythrocytes_HPCA_1	-0.047191000000000004	-0.719947	vae	2	3	908341	real	-0.0735413	-0.00854445	vae	10	14	486191
real	Erythrocytes_HPCA_1	-0.161884	0.29289899999999996	vae	1	3	908341	real	-0.0735413	-0.00854445	vae	10	14	486191
real	Erythrocytes_HPCA_1	0.17865	1.08253	vae	0	3	908341	real	-0.0735413	-0.00854445	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_1	-1.1709100000000001	-0.711855	vae	1	3	908341	real	-0.5021770000000001	-1.61026	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_1	-0.0999418	-0.00338219	vae	2	3	908341	real	-0.5021770000000001	-1.61026	vae	10	14	486191
real	Eosinophils_NOVERSHTERN_1	0.33708699999999997	2.32429	vae	0	3	908341	real	-0.5021770000000001	-1.61026	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_2	-0.533778	-0.709368	vae	2	3	908341	real	-0.301168	0.336392	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_2	-0.07333110000000001	0.295379	vae	0	3	908341	real	-0.301168	0.336392	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_2	-0.260862	1.78118	vae	1	3	908341	real	-0.301168	0.336392	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_3	-0.784837	-0.7018409999999999	vae	1	3	908341	real	-0.08614110000000001	0.71864	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_3	-0.28661	-0.42273	vae	2	3	908341	real	-0.08614110000000001	0.71864	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_3	-0.293756	-0.0819472	vae	0	3	908341	real	-0.08614110000000001	0.71864	vae	10	14	486191
real	NK-cells_FANTOM_1	-0.883915	-0.699261	vae	1	3	908341	real	-0.37850900000000004	-2.68973	vae	10	14	486191
real	NK-cells_FANTOM_1	0.04153830000000001	1.03443	vae	2	3	908341	real	-0.37850900000000004	-2.68973	vae	10	14	486191
real	NK-cells_FANTOM_1	0.39805999999999997	1.54888	vae	0	3	908341	real	-0.37850900000000004	-2.68973	vae	10	14	486191
real	Macrophages-M1_FANTOM_2	-4.42395	-0.6975640000000001	vae	1	3	908341	real	-1.20153	0.424838	vae	10	14	486191
real	Macrophages-M1_FANTOM_2	-0.775975	1.7010299999999998	vae	0	3	908341	real	-1.20153	0.424838	vae	10	14	486191
real	Macrophages-M1_FANTOM_2	2.5209200000000003	2.64169	vae	2	3	908341	real	-1.20153	0.424838	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_3	-0.434961	-0.6843899999999999	vae	2	3	908341	real	-0.12390699999999999	0.404674	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_3	-0.035457800000000005	0.717438	vae	0	3	908341	real	-0.12390699999999999	0.404674	vae	10	14	486191
real	pro-B-cells_NOVERSHTERN_3	-0.23099099999999997	0.907399	vae	1	3	908341	real	-0.12390699999999999	0.404674	vae	10	14	486191
real	Adipocytes_ENCODE_1	-0.764205	-0.675809	vae	1	3	908341	real	-0.385727	-0.8694729999999999	vae	10	14	486191
real	Adipocytes_ENCODE_1	0.251069	2.42384	vae	0	3	908341	real	-0.385727	-0.8694729999999999	vae	10	14	486191
real	Adipocytes_ENCODE_1	0.994296	3.44216	vae	2	3	908341	real	-0.385727	-0.8694729999999999	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_1	-0.28661	-0.66583	vae	2	3	908341	real	-0.08614110000000001	1.01003	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_1	-0.784837	-0.27045	vae	1	3	908341	real	-0.08614110000000001	1.01003	vae	10	14	486191
real	Class-switched-memory-B-cells_NOVERSHTERN_1	-0.293756	-0.0013252000000000001	vae	0	3	908341	real	-0.08614110000000001	1.01003	vae	10	14	486191
real	CD8+-Tem_BLUEPRINT_2	-6.95246	-0.6566609999999999	vae	1	3	908341	real	-1.2297	1.9043	vae	10	14	486191
real	CD8+-Tem_BLUEPRINT_2	-1.76974	0.597666	vae	0	3	908341	real	-1.2297	1.9043	vae	10	14	486191
real	CD8+-Tem_BLUEPRINT_2	1.6417700000000002	1.0861299999999998	vae	2	3	908341	real	-1.2297	1.9043	vae	10	14	486191
real	CD4+-T-cells_FANTOM_2	-0.35884499999999997	-0.651612	vae	0	3	908341	real	0.0461983	1.1604	vae	10	14	486191
real	CD4+-T-cells_FANTOM_2	-0.0992978	0.11345699999999999	vae	2	3	908341	real	0.0461983	1.1604	vae	10	14	486191
real	CD4+-T-cells_FANTOM_2	0.07729630000000001	2.0491200000000003	vae	1	3	908341	real	0.0461983	1.1604	vae	10	14	486191
real	CLP_BLUEPRINT_1	-0.307103	-0.6466890000000001	vae	0	3	908341	real	0.12988	1.60239	vae	10	14	486191
real	CLP_BLUEPRINT_1	-0.33826799999999996	-0.090632	vae	1	3	908341	real	0.12988	1.60239	vae	10	14	486191
real	CLP_BLUEPRINT_1	0.190698	0.6859	vae	2	3	908341	real	0.12988	1.60239	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_3	-0.713118	-0.637364	vae	0	3	908341	real	-0.523045	-0.22416599999999998	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_3	-0.192912	-0.494118	vae	2	3	908341	real	-0.523045	-0.22416599999999998	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_3	-0.129003	2.57247	vae	1	3	908341	real	-0.523045	-0.22416599999999998	vae	10	14	486191
real	Macrophages_FANTOM_1	-0.764759	-0.626132	vae	1	3	908341	real	-0.624654	-1.12858	vae	10	14	486191
real	Macrophages_FANTOM_1	-0.246615	-0.0834509	vae	0	3	908341	real	-0.624654	-1.12858	vae	10	14	486191
real	Macrophages_FANTOM_1	0.16572699999999999	0.560937	vae	2	3	908341	real	-0.624654	-1.12858	vae	10	14	486191
real	MEP_HPCA_2	-0.7779020000000001	-0.624459	vae	2	3	908341	real	0.111429	1.9642	vae	10	14	486191
real	MEP_HPCA_2	-0.7073550000000001	-0.208948	vae	0	3	908341	real	0.111429	1.9642	vae	10	14	486191
real	MEP_HPCA_2	-0.9373100000000001	0.545535	vae	1	3	908341	real	0.111429	1.9642	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_3	-0.30682	-0.617405	vae	2	3	908341	real	-0.516984	-1.69375	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_3	-1.09145	-0.539279	vae	1	3	908341	real	-0.516984	-1.69375	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_3	-0.328504	-0.12090899999999999	vae	0	3	908341	real	-0.516984	-1.69375	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_2	-1.20174	-0.605038	vae	0	3	908341	real	-0.37274	1.68478	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_2	-0.48362700000000003	-0.312026	vae	2	3	908341	real	-0.37274	1.68478	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_2	-0.757124	1.48184	vae	1	3	908341	real	-0.37274	1.68478	vae	10	14	486191
real	CD8+-T-cells_FANTOM_2	-0.257669	-0.594398	vae	2	3	908341	real	-0.21439499999999997	-0.00218601	vae	10	14	486191
real	CD8+-T-cells_FANTOM_2	-0.457667	-0.55267	vae	0	3	908341	real	-0.21439499999999997	-0.00218601	vae	10	14	486191
real	CD8+-T-cells_FANTOM_2	-0.0374293	0.700755	vae	1	3	908341	real	-0.21439499999999997	-0.00218601	vae	10	14	486191
real	Smooth-muscle_HPCA_2	-0.486436	-0.593909	vae	0	3	908341	real	0.118949	1.58677	vae	10	14	486191
real	Smooth-muscle_HPCA_2	-0.426329	-0.147004	vae	1	3	908341	real	0.118949	1.58677	vae	10	14	486191
real	Smooth-muscle_HPCA_2	0.22478299999999998	0.6930390000000001	vae	2	3	908341	real	0.118949	1.58677	vae	10	14	486191
real	CD4+-Tcm_HPCA_2	-0.655035	-0.593443	vae	2	3	908341	real	-0.427903	1.20913	vae	10	14	486191
real	CD4+-Tcm_HPCA_2	-2.14319	-0.5714520000000001	vae	0	3	908341	real	-0.427903	1.20913	vae	10	14	486191
real	CD4+-Tcm_HPCA_2	-0.89725	3.85609	vae	1	3	908341	real	-0.427903	1.20913	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_2	-0.275131	-0.588227	vae	2	3	908341	real	-0.050724599999999995	1.54778	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_2	-0.780717	-0.511642	vae	0	3	908341	real	-0.050724599999999995	1.54778	vae	10	14	486191
real	Class-switched-memory-B-cells_BLUEPRINT_2	-0.409373	1.19363	vae	1	3	908341	real	-0.050724599999999995	1.54778	vae	10	14	486191
real	MEP_NOVERSHTERN_2	-0.19655699999999998	-0.585505	vae	2	3	908341	real	-0.144374	-0.41667200000000004	vae	10	14	486191
real	MEP_NOVERSHTERN_2	-0.358209	-0.290636	vae	0	3	908341	real	-0.144374	-0.41667200000000004	vae	10	14	486191
real	MEP_NOVERSHTERN_2	-0.13401300000000002	0.491026	vae	1	3	908341	real	-0.144374	-0.41667200000000004	vae	10	14	486191
real	MEP_BLUEPRINT_1	-0.308237	-0.578576	vae	0	3	908341	real	-0.0510979	0.770437	vae	10	14	486191
real	MEP_BLUEPRINT_1	-0.756788	-0.472925	vae	1	3	908341	real	-0.0510979	0.770437	vae	10	14	486191
real	MEP_BLUEPRINT_1	-0.26652	-0.0114573	vae	2	3	908341	real	-0.0510979	0.770437	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_2	-0.59391	-0.577974	vae	0	3	908341	real	-1.06282	-1.5369	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_2	-1.67155	-0.472235	vae	1	3	908341	real	-1.06282	-1.5369	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_2	1.2189	2.5204299999999997	vae	2	3	908341	real	-1.06282	-1.5369	vae	10	14	486191
real	Macrophages_IRIS_3	-0.764759	-0.549778	vae	1	3	908341	real	-0.624654	-1.46187	vae	10	14	486191
real	Macrophages_IRIS_3	-0.246615	0.134874	vae	0	3	908341	real	-0.624654	-1.46187	vae	10	14	486191
real	Macrophages_IRIS_3	0.16572699999999999	0.412599	vae	2	3	908341	real	-0.624654	-1.46187	vae	10	14	486191
real	CD8+-T-cells_FANTOM_1	-1.39793	-0.5421279999999999	vae	0	3	908341	real	-0.6102380000000001	0.812818	vae	10	14	486191
real	CD8+-T-cells_FANTOM_1	-0.187021	-0.051387	vae	2	3	908341	real	-0.6102380000000001	0.812818	vae	10	14	486191
real	CD8+-T-cells_FANTOM_1	-1.44049	1.19076	vae	1	3	908341	real	-0.6102380000000001	0.812818	vae	10	14	486191
real	aDC_IRIS_3	-5.02458	-0.5366810000000001	vae	1	3	908341	real	-0.220734	3.7648699999999997	vae	10	14	486191
real	aDC_IRIS_3	-1.14727	1.48189	vae	0	3	908341	real	-0.220734	3.7648699999999997	vae	10	14	486191
real	aDC_IRIS_3	1.37034	1.56457	vae	2	3	908341	real	-0.220734	3.7648699999999997	vae	10	14	486191
real	Pericytes_FANTOM_1	-0.326384	-0.521732	vae	0	3	908341	real	-0.27886	-0.997124	vae	10	14	486191
real	Pericytes_FANTOM_1	-0.158282	1.1507100000000001	vae	1	3	908341	real	-0.27886	-0.997124	vae	10	14	486191
real	Pericytes_FANTOM_1	0.41591999999999996	1.16877	vae	2	3	908341	real	-0.27886	-0.997124	vae	10	14	486191
real	CD4+-Tem_BLUEPRINT_1	-0.285693	-0.506169	vae	0	3	908341	real	-0.00585895	0.96224	vae	10	14	486191
real	CD4+-Tem_BLUEPRINT_1	-0.23671199999999998	0.164609	vae	1	3	908341	real	-0.00585895	0.96224	vae	10	14	486191
real	CD4+-Tem_BLUEPRINT_1	0.0650585	0.303338	vae	2	3	908341	real	-0.00585895	0.96224	vae	10	14	486191
real	Plasma-cells_BLUEPRINT_1	-0.107696	-0.496199	vae	0	3	908341	real	0.044606	1.47268	vae	10	14	486191
real	Plasma-cells_BLUEPRINT_1	-0.048924199999999994	0.301107	vae	2	3	908341	real	0.044606	1.47268	vae	10	14	486191
real	Plasma-cells_BLUEPRINT_1	-0.09589310000000001	0.650319	vae	1	3	908341	real	0.044606	1.47268	vae	10	14	486191
real	Preadipocytes_FANTOM_1	-0.521224	-0.49181199999999997	vae	0	3	908341	real	-0.23093000000000002	0.579006	vae	10	14	486191
real	Preadipocytes_FANTOM_1	-0.891175	-0.42282700000000006	vae	1	3	908341	real	-0.23093000000000002	0.579006	vae	10	14	486191
real	Preadipocytes_FANTOM_1	0.11262	0.519543	vae	2	3	908341	real	-0.23093000000000002	0.579006	vae	10	14	486191
real	MPP_ENCODE_1	-0.585717	-0.48886999999999997	vae	1	3	908341	real	-0.15078	0.548329	vae	10	14	486191
real	MPP_ENCODE_1	0.0793714	0.0908395	vae	2	3	908341	real	-0.15078	0.548329	vae	10	14	486191
real	MPP_ENCODE_1	0.026655	1.00037	vae	0	3	908341	real	-0.15078	0.548329	vae	10	14	486191
real	HSC_BLUEPRINT_3	-0.826839	-0.45679200000000003	vae	1	3	908341	real	-0.714276	-2.33271	vae	10	14	486191
real	HSC_BLUEPRINT_3	-0.256166	0.493424	vae	0	3	908341	real	-0.714276	-2.33271	vae	10	14	486191
real	HSC_BLUEPRINT_3	0.307684	0.788536	vae	2	3	908341	real	-0.714276	-2.33271	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_2	-0.299106	-0.456429	vae	2	3	908341	real	-0.787311	-0.9421889999999999	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_2	-0.771695	0.460633	vae	1	3	908341	real	-0.787311	-0.9421889999999999	vae	10	14	486191
real	CD8+-Tcm_NOVERSHTERN_2	-0.08223710000000001	0.485296	vae	0	3	908341	real	-0.787311	-0.9421889999999999	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_3	-0.63494	-0.451859	vae	1	3	908341	real	-0.498517	-1.25179	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_3	-0.383716	-0.21910100000000002	vae	0	3	908341	real	-0.498517	-1.25179	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_3	0.649908	2.19901	vae	2	3	908341	real	-0.498517	-1.25179	vae	10	14	486191
real	Macrophages_IRIS_2	-1.43318	-0.447614	vae	0	3	908341	real	-0.45898900000000004	1.6750900000000002	vae	10	14	486191
real	Macrophages_IRIS_2	0.23730199999999999	0.904123	vae	2	3	908341	real	-0.45898900000000004	1.6750900000000002	vae	10	14	486191
real	Macrophages_IRIS_2	-1.9484299999999999	1.81902	vae	1	3	908341	real	-0.45898900000000004	1.6750900000000002	vae	10	14	486191
real	CMP_NOVERSHTERN_1	-0.507308	-0.442425	vae	2	3	908341	real	-0.2702	0.0923062	vae	10	14	486191
real	CMP_NOVERSHTERN_1	-0.49822299999999997	0.687681	vae	1	3	908341	real	-0.2702	0.0923062	vae	10	14	486191
real	CMP_NOVERSHTERN_1	-0.228952	0.954542	vae	0	3	908341	real	-0.2702	0.0923062	vae	10	14	486191
