big_feature_id	abs_z_score	individual_feature	k	signal	weight	abs	gene	variable	value	z_score
vae_50_978124_125_signal	4.5102199999999995	50	125	signal	0.033589999999999995	0.033589999999999995	TP53	HALLMARK_MTORC1_SIGNALING	-1.3663100000000001	4.5102199999999995
vae_50_978124_125_signal	4.32504	50	125	signal	0.033589999999999995	0.033589999999999995	TP53	HALLMARK_GLYCOLYSIS	-0.928386	4.32504
vae_133_486191_150_signal	6.78008	133	150	signal	0.033083999999999995	0.033083999999999995	TP53	HALLMARK_G2M_CHECKPOINT	-1.30059	6.78008
vae_133_486191_150_signal	6.50611	133	150	signal	0.033083999999999995	0.033083999999999995	TP53	HALLMARK_SPERMATOGENESIS	-0.470218	6.50611
vae_133_486191_150_signal	5.72978	133	150	signal	0.033083999999999995	0.033083999999999995	TP53	HALLMARK_KRAS_SIGNALING_DN	-0.876891	5.72978
vae_133_486191_150_signal	4.26146	133	150	signal	0.033083999999999995	0.033083999999999995	TP53	HALLMARK_E2F_TARGETS	-1.1898600000000001	4.26146
vae_133_486191_150_signal	4.139959999999999	133	150	signal	0.033083999999999995	0.033083999999999995	TP53	HALLMARK_MITOTIC_SPINDLE	-1.37289	4.139959999999999
vae_88_486191_90_signal	8.69089	88	90	signal	0.032958999999999995	0.032958999999999995	TP53	HALLMARK_SPERMATOGENESIS	-0.758599	8.69089
vae_88_486191_90_signal	6.30105	88	90	signal	0.032958999999999995	0.032958999999999995	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-5.16035	-6.30105
vae_88_486191_90_signal	4.6468	88	90	signal	0.032958999999999995	0.032958999999999995	TP53	HALLMARK_DNA_REPAIR	-1.2345	4.6468
vae_88_486191_90_signal	4.191319999999999	88	90	signal	0.032958999999999995	0.032958999999999995	TP53	HALLMARK_PROTEIN_SECRETION	-0.574389	4.191319999999999
vae_88_486191_90_signal	4.10728	88	90	signal	0.032958999999999995	0.032958999999999995	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-4.5762599999999996	-4.10728
vae_4_486191_50_signal	17.6004	4	50	signal	-0.032716	0.032716	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.08025	-17.6004
vae_4_486191_50_signal	5.349480000000001	4	50	signal	-0.032716	0.032716	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-0.988159	5.349480000000001
vae_4_486191_50_signal	5.34485	4	50	signal	-0.032716	0.032716	TP53	HALLMARK_BILE_ACID_METABOLISM	0.051465199999999996	5.34485
vae_4_486191_50_signal	5.26167	4	50	signal	-0.032716	0.032716	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.8958889999999999	5.26167
vae_4_486191_50_signal	5.02916	4	50	signal	-0.032716	0.032716	TP53	HALLMARK_G2M_CHECKPOINT	-4.6054699999999995	-5.02916
vae_28_165158_60_signal	19.899	28	60	signal	-0.032621	0.032621	TP53	HALLMARK_E2F_TARGETS	2.76746	19.899
vae_28_165158_60_signal	11.571	28	60	signal	-0.032621	0.032621	TP53	HALLMARK_G2M_CHECKPOINT	1.9952299999999998	11.571
vae_28_165158_60_signal	8.65333	28	60	signal	-0.032621	0.032621	TP53	HALLMARK_MYC_TARGETS_V2	0.565395	8.65333
vae_28_165158_60_signal	7.75367	28	60	signal	-0.032621	0.032621	TP53	HALLMARK_MYC_TARGETS_V1	1.70216	7.75367
vae_28_165158_60_signal	7.5338199999999995	28	60	signal	-0.032621	0.032621	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-4.42379	-7.5338199999999995
dae_42_451283_90_signal	21.5065	42	90	signal	0.032171	0.032171	TP53	HALLMARK_INTERFERON_ALPHA_RESPONSE	8.13818	21.5065
dae_42_451283_90_signal	14.2288	42	90	signal	0.032171	0.032171	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	10.9802	14.2288
dae_42_451283_90_signal	8.521889999999999	42	90	signal	0.032171	0.032171	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-1.84638	-8.521889999999999
dae_42_451283_90_signal	5.23577	42	90	signal	0.032171	0.032171	TP53	HALLMARK_FATTY_ACID_METABOLISM	-2.32813	-5.23577
dae_42_451283_90_signal	3.97384	42	90	signal	0.032171	0.032171	TP53	HALLMARK_HYPOXIA	-1.74848	-3.97384
nmf_47_978124_100_signal	17.2577	47	100	signal	-0.031605	0.031605	TP53	HALLMARK_G2M_CHECKPOINT	28.9092	17.2577
nmf_47_978124_100_signal	15.5668	47	100	signal	-0.031605	0.031605	TP53	HALLMARK_E2F_TARGETS	34.7296	15.5668
nmf_47_978124_100_signal	11.0668	47	100	signal	-0.031605	0.031605	TP53	HALLMARK_MYC_TARGETS_V1	21.6899	11.0668
nmf_47_978124_100_signal	7.89854	47	100	signal	-0.031605	0.031605	TP53	HALLMARK_MITOTIC_SPINDLE	14.3937	7.89854
nmf_47_978124_100_signal	4.99993	47	100	signal	-0.031605	0.031605	TP53	HALLMARK_DNA_REPAIR	11.2256	4.99993
vae_4_908341_35_signal	43.1917	4	35	signal	0.031599	0.031599	TP53	HALLMARK_G2M_CHECKPOINT	2.77942	43.1917
vae_4_908341_35_signal	16.7889	4	35	signal	0.031599	0.031599	TP53	HALLMARK_MYC_TARGETS_V1	4.00787	16.7889
vae_4_908341_35_signal	11.704	4	35	signal	0.031599	0.031599	TP53	HALLMARK_E2F_TARGETS	3.14961	11.704
vae_4_908341_35_signal	10.4714	4	35	signal	0.031599	0.031599	TP53	HALLMARK_MTORC1_SIGNALING	0.465351	10.4714
vae_4_908341_35_signal	8.55611	4	35	signal	0.031599	0.031599	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-4.31429	-8.55611
vae_34_978124_125_signal	5.94353	34	125	signal	0.031452	0.031452	TP53	HALLMARK_MITOTIC_SPINDLE	-2.10688	5.94353
vae_34_978124_125_signal	5.20688	34	125	signal	0.031452	0.031452	TP53	HALLMARK_COMPLEMENT	-5.37351	-5.20688
vae_34_978124_125_signal	5.1118	34	125	signal	0.031452	0.031452	TP53	HALLMARK_E2F_TARGETS	-1.7846099999999998	5.1118
vae_34_978124_125_signal	4.7377400000000005	34	125	signal	0.031452	0.031452	TP53	HALLMARK_COAGULATION	-4.15942	-4.7377400000000005
vae_34_978124_125_signal	4.61377	34	125	signal	0.031452	0.031452	TP53	HALLMARK_SPERMATOGENESIS	-0.6395350000000001	4.61377
ica_72_486191_100_signal	4.636419999999999	72	100	signal	-0.031156	0.031156	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.026482299999999997	4.636419999999999
ica_72_486191_100_signal	2.9045099999999997	72	100	signal	-0.031156	0.031156	TP53	HALLMARK_HEDGEHOG_SIGNALING	-0.00326613	-2.9045099999999997
ica_72_486191_100_signal	2.8369999999999997	72	100	signal	-0.031156	0.031156	TP53	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.00570007	-2.8369999999999997
ica_72_486191_100_signal	2.66862	72	100	signal	-0.031156	0.031156	TP53	HALLMARK_HEME_METABOLISM	-0.00300578	-2.66862
ica_72_486191_100_signal	2.4811	72	100	signal	-0.031156	0.031156	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-0.00466428	-2.4811
vae_10_165158_40_signal	8.26497	10	40	signal	0.031105	0.031105	TP53	HALLMARK_COAGULATION	-4.0766599999999995	-8.26497
vae_10_165158_40_signal	7.18622	10	40	signal	0.031105	0.031105	TP53	HALLMARK_KRAS_SIGNALING_UP	-5.67379	-7.18622
vae_10_165158_40_signal	6.3792599999999995	10	40	signal	0.031105	0.031105	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-5.69539	-6.3792599999999995
vae_10_165158_40_signal	5.79971	10	40	signal	0.031105	0.031105	TP53	HALLMARK_G2M_CHECKPOINT	-0.962461	5.79971
vae_10_165158_40_signal	5.45327	10	40	signal	0.031105	0.031105	TP53	HALLMARK_E2F_TARGETS	-0.5740390000000001	5.45327
dae_65_165158_100_signal	6.18003	65	100	signal	0.030532999999999998	0.030532999999999998	TP53	HALLMARK_PANCREAS_BETA_CELLS	-1.54024	-6.18003
dae_65_165158_100_signal	6.1614	65	100	signal	0.030532999999999998	0.030532999999999998	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	2.56663	6.1614
dae_65_165158_100_signal	6.06735	65	100	signal	0.030532999999999998	0.030532999999999998	TP53	HALLMARK_KRAS_SIGNALING_UP	-2.9092599999999997	-6.06735
dae_65_165158_100_signal	5.44592	65	100	signal	0.030532999999999998	0.030532999999999998	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-3.00399	-5.44592
dae_65_165158_100_signal	4.72236	65	100	signal	0.030532999999999998	0.030532999999999998	TP53	HALLMARK_ADIPOGENESIS	2.412	4.72236
dae_17_486191_90_signal	7.72722	17	90	signal	0.029513	0.029513	TP53	HALLMARK_HYPOXIA	2.70764	7.72722
dae_17_486191_90_signal	6.13638	17	90	signal	0.029513	0.029513	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-2.12396	-6.13638
dae_17_486191_90_signal	3.7072800000000004	17	90	signal	0.029513	0.029513	TP53	HALLMARK_MITOTIC_SPINDLE	2.1010400000000002	3.7072800000000004
dae_17_486191_90_signal	3.6316699999999997	17	90	signal	0.029513	0.029513	TP53	HALLMARK_GLYCOLYSIS	2.63995	3.6316699999999997
dae_17_486191_90_signal	3.3984199999999998	17	90	signal	0.029513	0.029513	TP53	HALLMARK_MTORC1_SIGNALING	2.49608	3.3984199999999998
vae_104_451283_200_signal	8.2298	104	200	signal	-0.029367	0.029367	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-4.54588	-8.2298
vae_104_451283_200_signal	7.60617	104	200	signal	-0.029367	0.029367	TP53	HALLMARK_SPERMATOGENESIS	-0.364843	7.60617
vae_104_451283_200_signal	6.40066	104	200	signal	-0.029367	0.029367	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-4.0376	-6.40066
vae_104_451283_200_signal	5.4652	104	200	signal	-0.029367	0.029367	TP53	HALLMARK_DNA_REPAIR	-1.04231	5.4652
vae_104_451283_200_signal	4.6906300000000005	104	200	signal	-0.029367	0.029367	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-3.10894	-4.6906300000000005
vae_94_978124_125_signal	6.792860000000001	94	125	signal	-0.02903	0.02903	TP53	HALLMARK_SPERMATOGENESIS	-1.2704600000000001	6.792860000000001
vae_94_978124_125_signal	5.94991	94	125	signal	-0.02903	0.02903	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-5.58691	-5.94991
vae_94_978124_125_signal	5.8354099999999995	94	125	signal	-0.02903	0.02903	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.99378	-5.8354099999999995
vae_94_978124_125_signal	5.31264	94	125	signal	-0.02903	0.02903	TP53	HALLMARK_PROTEIN_SECRETION	-0.918359	5.31264
vae_94_978124_125_signal	5.00979	94	125	signal	-0.02903	0.02903	TP53	HALLMARK_HEME_METABOLISM	-2.66708	5.00979
dae_30_486191_80_signal	10.8046	30	80	signal	0.028064	0.028064	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-6.40217	-10.8046
dae_30_486191_80_signal	8.76989	30	80	signal	0.028064	0.028064	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-5.47525	-8.76989
dae_30_486191_80_signal	8.07259	30	80	signal	0.028064	0.028064	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-6.3661	-8.07259
dae_30_486191_80_signal	4.92058	30	80	signal	0.028064	0.028064	TP53	HALLMARK_MYC_TARGETS_V1	1.51481	4.92058
dae_30_486191_80_signal	4.64309	30	80	signal	0.028064	0.028064	TP53	HALLMARK_MYOGENESIS	-4.50743	-4.64309
vae_55_486191_200_signal	7.845039999999999	55	200	signal	-0.028024	0.028024	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-4.09972	-7.845039999999999
vae_55_486191_200_signal	7.6925	55	200	signal	-0.028024	0.028024	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-4.49126	-7.6925
vae_55_486191_200_signal	6.562289999999999	55	200	signal	-0.028024	0.028024	TP53	HALLMARK_SPERMATOGENESIS	-0.634785	6.562289999999999
vae_55_486191_200_signal	5.37254	55	200	signal	-0.028024	0.028024	TP53	HALLMARK_DNA_REPAIR	-1.07225	5.37254
vae_55_486191_200_signal	3.74966	55	200	signal	-0.028024	0.028024	TP53	HALLMARK_COAGULATION	-2.6469400000000003	-3.74966
nmf_20_165158_200_signal	6.55202	20	200	signal	-0.027625999999999998	0.027625999999999998	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	10.6104	6.55202
nmf_20_165158_200_signal	5.82477	20	200	signal	-0.027625999999999998	0.027625999999999998	TP53	HALLMARK_P53_PATHWAY	13.698	5.82477
nmf_20_165158_200_signal	4.2056	20	200	signal	-0.027625999999999998	0.027625999999999998	TP53	HALLMARK_SPERMATOGENESIS	0.9232899999999999	-4.2056
nmf_20_165158_200_signal	4.18456	20	200	signal	-0.027625999999999998	0.027625999999999998	TP53	HALLMARK_G2M_CHECKPOINT	7.39648	4.18456
nmf_20_165158_200_signal	3.93415	20	200	signal	-0.027625999999999998	0.027625999999999998	TP53	HALLMARK_KRAS_SIGNALING_DN	1.79286	-3.93415
dae_105_451283_200_signal	3.6806300000000003	105	200	signal	0.027483999999999998	0.027483999999999998	TP53	HALLMARK_KRAS_SIGNALING_UP	-2.41166	-3.6806300000000003
dae_105_451283_200_signal	3.68042	105	200	signal	0.027483999999999998	0.027483999999999998	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	-1.847	-3.68042
dae_105_451283_200_signal	3.53099	105	200	signal	0.027483999999999998	0.027483999999999998	TP53	HALLMARK_MYC_TARGETS_V1	1.94314	3.53099
dae_105_451283_200_signal	3.28586	105	200	signal	0.027483999999999998	0.027483999999999998	TP53	HALLMARK_HEDGEHOG_SIGNALING	-0.9015770000000001	-3.28586
dae_105_451283_200_signal	3.15889	105	200	signal	0.027483999999999998	0.027483999999999998	TP53	HALLMARK_APOPTOSIS	-1.3589	-3.15889
vae_19_908341_80_signal	10.8175	19	80	signal	0.02732	0.02732	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-5.13968	-10.8175
vae_19_908341_80_signal	8.41308	19	80	signal	0.02732	0.02732	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-4.71655	-8.41308
vae_19_908341_80_signal	8.192969999999999	19	80	signal	0.02732	0.02732	TP53	HALLMARK_KRAS_SIGNALING_UP	-3.92005	-8.192969999999999
vae_19_908341_80_signal	7.71023	19	80	signal	0.02732	0.02732	TP53	HALLMARK_E2F_TARGETS	0.737287	7.71023
vae_19_908341_80_signal	6.39778	19	80	signal	0.02732	0.02732	TP53	HALLMARK_G2M_CHECKPOINT	0.155522	6.39778
vae_32_165158_150_signal	10.3812	32	150	signal	-0.027122000000000004	0.027122000000000004	TP53	HALLMARK_G2M_CHECKPOINT	-3.81105	-10.3812
vae_32_165158_150_signal	7.68532	32	150	signal	-0.027122000000000004	0.027122000000000004	TP53	HALLMARK_ADIPOGENESIS	-0.023970099999999998	7.68532
vae_32_165158_150_signal	7.27053	32	150	signal	-0.027122000000000004	0.027122000000000004	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.22246300000000002	7.27053
vae_32_165158_150_signal	6.54469	32	150	signal	-0.027122000000000004	0.027122000000000004	TP53	HALLMARK_FATTY_ACID_METABOLISM	-0.27837199999999995	6.54469
vae_32_165158_150_signal	6.5189	32	150	signal	-0.027122000000000004	0.027122000000000004	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-3.97975	-6.5189
vae_87_451283_150_signal	11.5019	87	150	signal	-0.027037000000000002	0.027037000000000002	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-4.70782	-11.5019
vae_87_451283_150_signal	6.6639800000000005	87	150	signal	-0.027037000000000002	0.027037000000000002	TP53	HALLMARK_SPERMATOGENESIS	-0.500016	6.6639800000000005
vae_87_451283_150_signal	6.10021	87	150	signal	-0.027037000000000002	0.027037000000000002	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-3.3065	-6.10021
vae_87_451283_150_signal	6.09836	87	150	signal	-0.027037000000000002	0.027037000000000002	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.5230600000000001	6.09836
vae_87_451283_150_signal	5.75865	87	150	signal	-0.027037000000000002	0.027037000000000002	TP53	HALLMARK_ANDROGEN_RESPONSE	-0.120127	5.75865
vae_45_451283_70_signal	6.37566	45	70	signal	-0.027030000000000002	0.027030000000000002	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-5.27314	-6.37566
vae_45_451283_70_signal	5.48853	45	70	signal	-0.027030000000000002	0.027030000000000002	TP53	HALLMARK_COAGULATION	-0.378922	5.48853
vae_45_451283_70_signal	4.83205	45	70	signal	-0.027030000000000002	0.027030000000000002	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-1.52068	4.83205
vae_45_451283_70_signal	4.50194	45	70	signal	-0.027030000000000002	0.027030000000000002	TP53	HALLMARK_UV_RESPONSE_DN	-0.808802	4.50194
vae_45_451283_70_signal	3.8811199999999997	45	70	signal	-0.027030000000000002	0.027030000000000002	TP53	HALLMARK_G2M_CHECKPOINT	-3.9469800000000004	-3.8811199999999997
nmf_91_978124_125_signal	22.8763	91	125	signal	0.026883999999999998	0.026883999999999998	TP53	HALLMARK_MYC_TARGETS_V1	16.6585	22.8763
nmf_91_978124_125_signal	12.3458	91	125	signal	0.026883999999999998	0.026883999999999998	TP53	HALLMARK_G2M_CHECKPOINT	13.1672	12.3458
nmf_91_978124_125_signal	9.91114	91	125	signal	0.026883999999999998	0.026883999999999998	TP53	HALLMARK_MITOTIC_SPINDLE	11.0551	9.91114
nmf_91_978124_125_signal	8.915389999999999	91	125	signal	0.026883999999999998	0.026883999999999998	TP53	HALLMARK_E2F_TARGETS	13.0567	8.915389999999999
nmf_91_978124_125_signal	6.20294	91	125	signal	0.026883999999999998	0.026883999999999998	TP53	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	5.78791	6.20294
ica_41_451283_45_signal	6.33136	41	45	signal	0.026837	0.026837	TP53	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0189485	6.33136
ica_41_451283_45_signal	5.48016	41	45	signal	0.026837	0.026837	TP53	HALLMARK_MYC_TARGETS_V1	0.0127274	5.48016
ica_41_451283_45_signal	5.353680000000001	41	45	signal	0.026837	0.026837	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0211615	5.353680000000001
ica_41_451283_45_signal	5.02723	41	45	signal	0.026837	0.026837	TP53	HALLMARK_E2F_TARGETS	-0.00421598	-5.02723
ica_41_451283_45_signal	3.26198	41	45	signal	0.026837	0.026837	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.00339498	-3.26198
vae_95_451283_200_signal	5.7989	95	200	signal	0.026782	0.026782	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-3.47549	-5.7989
vae_95_451283_200_signal	4.72066	95	200	signal	0.026782	0.026782	TP53	HALLMARK_PEROXISOME	-0.33202	4.72066
vae_95_451283_200_signal	4.595619999999999	95	200	signal	0.026782	0.026782	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-3.0091099999999997	-4.595619999999999
vae_95_451283_200_signal	4.30305	95	200	signal	0.026782	0.026782	TP53	HALLMARK_APICAL_JUNCTION	-2.6419900000000003	-4.30305
vae_95_451283_200_signal	4.12044	95	200	signal	0.026782	0.026782	TP53	HALLMARK_SPERMATOGENESIS	-0.408804	4.12044
vae_18_486191_60_signal	7.24022	18	60	signal	0.026686	0.026686	TP53	HALLMARK_E2F_TARGETS	0.0170958	7.24022
vae_18_486191_60_signal	7.16206	18	60	signal	0.026686	0.026686	TP53	HALLMARK_COAGULATION	-2.61748	-7.16206
vae_18_486191_60_signal	7.0756	18	60	signal	0.026686	0.026686	TP53	HALLMARK_MTORC1_SIGNALING	0.0531405	7.0756
vae_18_486191_60_signal	5.84454	18	60	signal	0.026686	0.026686	TP53	HALLMARK_G2M_CHECKPOINT	-0.247227	5.84454
vae_18_486191_60_signal	5.56401	18	60	signal	0.026686	0.026686	TP53	HALLMARK_MYOGENESIS	-3.27843	-5.56401
nmf_45_908341_125_signal	7.653460000000001	45	125	signal	0.026389	0.026389	TP53	HALLMARK_MTORC1_SIGNALING	5.96859	7.653460000000001
nmf_45_908341_125_signal	6.6931899999999995	45	125	signal	0.026389	0.026389	TP53	HALLMARK_MYC_TARGETS_V1	8.059339999999999	6.6931899999999995
nmf_45_908341_125_signal	6.17598	45	125	signal	0.026389	0.026389	TP53	HALLMARK_MYC_TARGETS_V2	2.79046	6.17598
nmf_45_908341_125_signal	3.96414	45	125	signal	0.026389	0.026389	TP53	HALLMARK_PROTEIN_SECRETION	4.67822	3.96414
nmf_45_908341_125_signal	3.28485	45	125	signal	0.026389	0.026389	TP53	HALLMARK_KRAS_SIGNALING_UP	0.335169	-3.28485
vae_35_486191_70_signal	11.3731	35	70	signal	0.026292000000000003	0.026292000000000003	TP53	HALLMARK_MYC_TARGETS_V1	0.645567	11.3731
vae_35_486191_70_signal	10.1485	35	70	signal	0.026292000000000003	0.026292000000000003	TP53	HALLMARK_G2M_CHECKPOINT	0.425839	10.1485
vae_35_486191_70_signal	9.47306	35	70	signal	0.026292000000000003	0.026292000000000003	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-6.30426	-9.47306
vae_35_486191_70_signal	7.69459	35	70	signal	0.026292000000000003	0.026292000000000003	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-6.14274	-7.69459
vae_35_486191_70_signal	6.779560000000001	35	70	signal	0.026292000000000003	0.026292000000000003	TP53	HALLMARK_DNA_REPAIR	-0.505259	6.779560000000001
vae_31_165158_35_signal	8.45464	31	35	signal	-0.026262	0.026262	TP53	HALLMARK_MYOGENESIS	-4.47198	-8.45464
vae_31_165158_35_signal	7.13623	31	35	signal	-0.026262	0.026262	TP53	HALLMARK_SPERMATOGENESIS	-0.451642	7.13623
vae_31_165158_35_signal	6.1018	31	35	signal	-0.026262	0.026262	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-6.17692	-6.1018
vae_31_165158_35_signal	5.51241	31	35	signal	-0.026262	0.026262	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.26191	5.51241
vae_31_165158_35_signal	5.47682	31	35	signal	-0.026262	0.026262	TP53	HALLMARK_APICAL_JUNCTION	-4.22909	-5.47682
vae_42_978124_60_signal	6.20061	42	60	signal	-0.026104000000000002	0.026104000000000002	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-4.55765	-6.20061
vae_42_978124_60_signal	5.79776	42	60	signal	-0.026104000000000002	0.026104000000000002	TP53	HALLMARK_SPERMATOGENESIS	-0.587429	5.79776
vae_42_978124_60_signal	5.48114	42	60	signal	-0.026104000000000002	0.026104000000000002	TP53	HALLMARK_ANDROGEN_RESPONSE	-0.2309	5.48114
vae_42_978124_60_signal	4.1224099999999995	42	60	signal	-0.026104000000000002	0.026104000000000002	TP53	HALLMARK_BILE_ACID_METABOLISM	-0.35991799999999996	4.1224099999999995
vae_42_978124_60_signal	3.9574199999999995	42	60	signal	-0.026104000000000002	0.026104000000000002	TP53	HALLMARK_APICAL_JUNCTION	-4.25812	-3.9574199999999995
vae_26_451283_150_signal	7.0732	26	150	signal	-0.026079	0.026079	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-4.32786	-7.0732
vae_26_451283_150_signal	5.9725	26	150	signal	-0.026079	0.026079	TP53	HALLMARK_BILE_ACID_METABOLISM	-0.604111	5.9725
vae_26_451283_150_signal	5.44839	26	150	signal	-0.026079	0.026079	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.06535	-5.44839
vae_26_451283_150_signal	4.59301	26	150	signal	-0.026079	0.026079	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-1.32828	4.59301
vae_26_451283_150_signal	4.509119999999999	26	150	signal	-0.026079	0.026079	TP53	HALLMARK_HYPOXIA	-3.8939699999999995	-4.509119999999999
pca_179_978124_200_signal	7.04742	179	200	signal	-0.02603	0.02603	TP53	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.369634	-7.04742
pca_179_978124_200_signal	4.1253400000000005	179	200	signal	-0.02603	0.02603	TP53	HALLMARK_DNA_REPAIR	0.354406	4.1253400000000005
pca_179_978124_200_signal	3.24993	179	200	signal	-0.02603	0.02603	TP53	HALLMARK_P53_PATHWAY	0.291464	3.24993
pca_179_978124_200_signal	2.50516	179	200	signal	-0.02603	0.02603	TP53	HALLMARK_GLYCOLYSIS	0.0867585	2.50516
pca_179_978124_200_signal	2.47817	179	200	signal	-0.02603	0.02603	TP53	HALLMARK_HEDGEHOG_SIGNALING	-0.11355799999999999	-2.47817
vae_116_486191_150_signal	8.704	116	150	signal	-0.025831	0.025831	TP53	HALLMARK_ALLOGRAFT_REJECTION	-1.1691	8.704
vae_116_486191_150_signal	6.64633	116	150	signal	-0.025831	0.025831	TP53	HALLMARK_APICAL_JUNCTION	-4.69142	-6.64633
vae_116_486191_150_signal	6.596660000000001	116	150	signal	-0.025831	0.025831	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.60648	-6.596660000000001
vae_116_486191_150_signal	6.2762199999999995	116	150	signal	-0.025831	0.025831	TP53	HALLMARK_MYC_TARGETS_V1	-1.42541	6.2762199999999995
vae_116_486191_150_signal	4.99327	116	150	signal	-0.025831	0.025831	TP53	HALLMARK_HEME_METABOLISM	-1.36175	4.99327
vae_122_486191_125_signal	12.3186	122	125	signal	0.025811	0.025811	TP53	HALLMARK_HYPOXIA	-5.8363	-12.3186
vae_122_486191_125_signal	11.2529	122	125	signal	0.025811	0.025811	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-7.20707	-11.2529
vae_122_486191_125_signal	9.421560000000001	122	125	signal	0.025811	0.025811	TP53	HALLMARK_MYC_TARGETS_V1	-1.31731	9.421560000000001
vae_122_486191_125_signal	6.936030000000001	122	125	signal	0.025811	0.025811	TP53	HALLMARK_PANCREAS_BETA_CELLS	-0.112073	6.936030000000001
